F_PU1,F_PU2,F_PU3,F_PU8,F_V2,L_T1,P_J14,P_J269,P_J280,P_J302,P_J422,S_PU1,S_PU2,S_PU3,S_PU8,S_V2,ATTACK_FLAG
121.89,0.0,0.0,34.38,54.61,1.52,29.93,20.65,2.99,17.36,29.03,1,0,0,1,1,0
122.16,0.0,0.0,34.24,59.68,1.06,29.23,20.49,2.99,17.14,28.33,1,0,0,1,1,0
99.49,99.51,0.0,34.52,77.9,0.85,29.7,33.24,2.97,18.76,28.8,1,1,0,1,1,0
97.05,97.07,0.0,34.91,87.49,2.29,30.31,34.55,2.97,20.72,29.41,1,1,0,1,1,0
96.45,96.47,0.0,34.42,89.06,2.17,30.38,34.88,2.98,21.27,29.48,1,1,0,1,1,0
95.18,95.2,0.0,0.0,83.5,2.23,32.17,35.56,2.98,30.58,31.27,1,1,0,0,1,0
93.87,93.89,0.0,0.0,72.1,2.48,34.44,36.26,2.98,31.31,33.54,1,1,0,0,1,0
94.73,94.74,0.0,0.0,83.26,2.7,32.38,35.8,2.98,28.17,31.48,1,1,0,0,1,0
95.1,95.12,0.0,0.0,80.5,2.85,32.56,35.6,2.98,28.27,31.66,1,1,0,0,1,0
93.24,93.26,0.0,0.0,68.74,2.99,35.34,36.59,2.98,31.85,34.44,1,1,0,0,1,0
89.79,89.81,0.0,37.71,0.0,3.27,42.09,38.41,2.98,29.89,31.7,1,1,0,1,0,0
91.9,91.92,0.0,35.92,0.0,3.62,40.63,37.3,2.98,22.56,29.61,1,1,0,1,0,0
92.7,92.72,0.0,35.68,0.0,3.84,40.26,36.88,2.98,22.33,29.09,1,1,0,1,0,0
92.5,92.51,0.0,35.95,0.0,4.0,40.42,36.99,2.98,22.4,28.56,1,1,0,1,0,0
91.3,91.31,0.0,35.91,0.0,4.16,41.13,37.62,2.98,23.22,25.13,1,1,0,1,0,0
90.3,90.31,0.0,0.0,0.0,4.38,42.11,38.14,2.98,30.91,24.3,1,1,0,0,0,0
112.05,0.0,0.0,0.0,0.0,4.56,38.86,26.3,2.99,29.38,23.57,1,0,0,0,0,0
111.35,0.0,0.0,0.0,0.0,4.6,39.18,26.7,2.99,29.7,22.9,1,0,0,0,0,0
116.14,0.0,0.0,0.0,101.08,4.45,28.42,23.97,2.99,27.6,27.52,1,0,0,0,1,0
116.88,0.0,0.0,37.48,89.7,4.09,29.46,23.55,2.99,26.24,28.56,1,0,0,1,1,0
116.04,0.0,0.0,37.22,70.23,3.77,32.21,24.03,2.99,26.73,31.31,1,0,0,1,1,0
117.9,0.0,0.0,35.12,79.05,3.34,29.92,22.96,2.99,19.72,29.02,1,0,0,1,1,0
119.26,0.0,0.0,34.71,71.84,2.94,29.9,22.17,2.99,18.91,29.0,1,0,0,1,1,0
119.56,0.0,0.0,34.73,68.74,2.5,30.0,22.0,2.99,18.67,29.1,1,0,0,1,1,0
120.79,0.0,0.0,34.54,61.63,2.09,29.97,21.29,2.99,17.93,29.07,1,0,0,1,1,0
121.31,0.0,0.0,34.37,57.63,1.65,30.0,20.99,2.99,17.62,29.1,1,0,0,1,1,0
121.69,0.0,0.0,34.21,62.36,1.2,29.25,20.76,2.99,17.41,28.35,1,0,0,1,1,0
90.6,90.62,0.0,36.52,0.0,4.17,41.52,37.98,2.98,23.5,22.58,1,1,0,1,0,0
96.03,96.05,0.0,35.05,107.41,4.07,28.6,35.11,2.98,21.82,27.7,1,1,0,1,1,0
94.92,94.94,0.0,35.16,95.47,3.84,30.92,35.7,2.98,22.49,30.02,1,1,0,1,1,0
93.87,93.89,0.0,36.23,81.34,3.82,33.42,36.26,2.98,28.51,32.52,1,1,0,1,1,0
92.71,92.73,0.0,0.0,100.62,3.97,31.79,36.87,2.98,32.35,30.89,1,1,0,0,1,0
93.65,93.66,0.0,0.0,94.87,4.2,31.92,36.38,2.98,29.36,31.02,1,1,0,0,1,0
92.96,92.97,0.0,0.0,75.93,4.32,34.77,36.74,2.98,29.65,33.87,1,1,0,0,1,0
94.05,94.07,0.0,0.0,69.68,4.47,34.96,36.16,2.98,29.54,34.06,1,1,0,0,1,0
113.49,0.0,0.0,0.0,79.67,4.4,32.81,25.48,2.99,31.63,31.91,1,0,0,0,1,0
117.23,0.0,0.0,35.72,60.56,4.19,32.41,23.35,2.99,19.93,31.51,1,0,0,1,1,0
117.33,0.0,0.0,35.55,58.76,3.77,32.47,23.29,2.99,19.89,31.57,1,0,0,1,1,0
117.4,0.0,0.0,35.43,64.32,3.36,31.81,23.25,2.99,19.88,30.91,1,0,0,1,1,0
117.18,0.0,0.0,34.26,66.52,2.99,31.66,23.38,2.99,20.26,30.76,1,0,0,1,1,0
118.25,0.0,0.0,34.87,63.28,2.66,31.34,22.76,2.99,19.62,30.44,1,0,0,1,1,0
119.19,0.0,0.0,34.34,60.51,2.31,31.04,22.22,2.99,19.36,30.14,1,0,0,1,1,0
118.47,0.0,0.0,33.93,60.32,1.93,31.38,22.63,2.99,19.7,30.48,1,0,0,1,1,0
118.22,0.0,0.0,0.0,61.6,1.72,31.55,22.78,2.99,26.05,30.65,1,0,0,0,1,0
117.83,0.0,0.0,0.0,63.06,1.53,31.71,23.0,2.99,28.84,30.81,1,0,0,0,1,0
117.35,0.0,0.0,0.0,46.09,1.48,33.35,23.28,2.99,28.95,32.45,1,0,0,0,1,0
118.83,0.0,0.0,0.0,51.26,1.36,32.1,22.42,2.99,25.44,31.2,1,0,0,0,1,0
120.36,0.0,0.0,35.08,40.51,1.05,31.87,21.54,2.99,17.95,30.97,1,0,0,1,1,0
99.12,99.14,0.0,35.2,63.3,0.92,31.6,33.44,2.97,18.7,30.7,1,1,0,1,1,0
98.66,98.68,0.0,35.2,66.34,0.79,31.46,33.69,2.97,18.88,30.56,1,1,0,1,1,0
98.7,98.72,0.0,34.68,67.32,0.71,31.31,33.67,2.97,18.94,30.41,1,1,0,1,1,0
98.19,98.21,0.0,0.0,83.79,0.71,29.72,33.94,2.97,25.85,28.82,1,1,0,0,1,0
97.35,97.37,0.0,0.0,87.19,0.79,29.77,34.4,2.97,26.28,28.87,1,1,0,0,1,0
97.13,97.15,0.0,0.0,87.84,0.92,29.86,34.51,2.97,26.51,28.96,1,1,0,0,1,0
95.02,95.03,0.0,0.0,89.19,1.1,31.26,35.65,2.98,30.02,30.36,1,1,0,0,1,0
93.72,93.74,0.0,0.0,72.85,1.47,34.23,36.34,2.98,30.87,33.33,1,1,0,0,1,0
93.16,93.18,0.0,0.0,71.3,1.84,34.85,36.63,2.98,31.31,33.95,1,1,0,0,1,0
96.09,96.11,0.0,34.49,74.26,2.0,32.31,35.07,2.98,20.93,31.41,1,1,0,1,1,0
96.11,96.13,0.0,34.73,72.59,2.02,32.51,35.06,2.98,21.09,31.61,1,1,0,1,1,0
95.47,95.49,0.0,36.65,56.53,2.09,34.75,35.4,2.98,26.89,33.85,1,1,0,1,1,0
92.13,92.15,0.0,37.23,0.0,2.39,40.48,37.18,2.98,28.46,29.74,1,1,0,1,0,0
92.28,92.29,0.0,0.0,0.0,2.79,40.54,37.1,2.98,29.15,29.21,1,1,0,0,0,0
91.69,91.71,0.0,0.0,0.0,3.13,40.97,37.41,2.98,29.55,28.67,1,1,0,0,0,0
90.67,90.69,0.0,0.0,0.0,3.47,41.65,37.95,2.98,30.19,25.21,1,1,0,0,0,0
93.16,93.18,0.0,36.33,0.0,3.8,40.0,36.63,2.98,22.05,24.44,1,1,0,1,0,0
91.38,91.4,0.0,36.29,0.0,3.94,41.02,37.57,2.98,23.05,23.59,1,1,0,1,0,0
91.63,91.65,0.0,36.36,0.0,4.17,40.94,37.44,2.98,22.83,22.82,1,1,0,1,0,0
96.65,96.67,0.0,35.86,106.79,4.25,28.36,34.77,2.98,21.09,27.46,1,1,0,1,1,0
97.01,97.02,0.0,35.67,104.12,3.96,28.47,34.58,2.98,20.84,27.57,1,1,0,1,1,0
96.94,96.96,0.0,35.58,94.02,3.7,29.91,34.61,2.98,20.81,29.01,1,1,0,1,1,0
96.87,96.89,0.0,35.41,91.65,3.45,30.21,34.65,2.98,20.83,29.31,1,1,0,1,1,0
97.46,97.48,0.0,35.1,87.45,3.24,30.37,34.34,2.97,20.41,29.47,1,1,0,1,1,0
96.71,96.73,0.0,0.0,88.41,3.03,30.8,34.74,2.98,27.59,29.9,1,1,0,0,1,0
96.52,96.54,0.0,0.0,86.68,2.97,31.1,34.84,2.98,27.71,30.2,1,1,0,0,1,0
96.39,96.4,0.0,0.0,92.39,2.92,30.38,34.91,2.98,27.67,29.48,1,1,0,0,1,0
97.67,97.69,0.0,0.0,86.72,0.91,29.69,34.23,2.97,26.14,28.79,1,1,0,0,1,0
97.17,97.19,0.0,0.0,88.46,1.01,29.78,34.49,2.97,26.46,28.88,1,1,0,0,1,0
97.01,97.03,0.0,0.0,88.77,1.13,29.87,34.58,2.98,26.63,28.97,1,1,0,0,1,0
96.11,96.13,0.0,0.0,84.67,1.25,30.98,35.06,2.98,27.2,30.08,1,1,0,0,1,0
93.68,93.7,0.0,0.0,73.15,1.6,34.25,36.36,2.98,30.95,33.35,1,1,0,0,1,0
93.4,93.42,0.0,0.0,70.73,1.97,34.78,36.51,2.98,31.27,33.88,1,1,0,0,1,0
95.85,95.86,0.0,34.65,75.46,2.14,32.35,35.2,2.98,21.02,31.45,1,1,0,1,1,0
95.89,95.91,0.0,34.68,73.75,2.16,32.53,35.18,2.98,21.04,31.63,1,1,0,1,1,0
95.45,95.47,0.0,34.81,55.68,2.24,34.71,35.41,2.98,21.31,33.81,1,1,0,1,1,0
91.66,91.68,0.0,37.53,0.0,2.53,40.79,37.43,2.98,28.7,29.59,1,1,0,1,0,0
91.94,91.96,0.0,0.0,0.0,2.98,40.78,37.28,2.98,29.39,29.07,1,1,0,0,0,0
90.99,91.01,0.0,0.0,0.0,3.32,41.42,37.78,2.98,29.96,28.56,1,1,0,0,0,0
91.61,91.62,0.0,0.0,0.0,3.68,41.15,37.46,2.98,29.84,25.02,1,1,0,0,0,0
92.87,92.89,0.0,36.34,0.0,3.93,40.19,36.79,2.98,22.18,24.23,1,1,0,1,0,0
91.72,91.74,0.0,36.29,0.0,4.08,40.86,37.39,2.98,22.81,23.51,1,1,0,1,0,0
91.74,91.76,0.0,36.47,0.0,4.28,40.91,37.38,2.98,22.78,22.66,1,1,0,1,0,0
96.64,96.66,0.0,35.89,105.56,4.18,28.53,34.78,2.98,21.02,27.63,1,1,0,1,1,0
97.05,97.07,0.0,35.55,102.76,3.9,28.63,34.56,2.97,20.8,27.73,1,1,0,1,1,0
97.11,97.13,0.0,35.43,92.45,3.64,30.01,34.53,2.97,20.67,29.11,1,1,0,1,1,0
96.88,96.9,0.0,35.19,90.67,3.39,30.32,34.65,2.98,20.84,29.42,1,1,0,1,1,0
97.39,97.41,0.0,34.95,86.75,3.18,30.49,34.38,2.97,20.5,29.59,1,1,0,1,1,0
96.85,96.86,0.0,0.0,87.14,3.03,30.91,34.67,2.98,27.59,30.01,1,1,0,0,1,0
96.35,96.37,0.0,0.0,86.29,2.96,31.22,34.93,2.98,27.63,30.32,1,1,0,0,1,0
96.38,96.4,0.0,0.0,91.22,2.93,30.55,34.92,2.98,27.74,29.65,1,1,0,0,1,0
98.24,98.26,0.0,34.62,69.87,0.64,31.22,33.91,2.97,19.27,30.32,1,1,0,1,1,0
97.93,97.95,0.0,34.43,71.77,0.61,31.13,34.08,2.97,19.5,30.23,1,1,0,1,1,0
97.41,97.43,0.0,33.82,74.4,0.62,31.09,34.36,2.97,19.98,30.19,1,1,0,1,1,0
96.56,96.58,0.0,0.0,74.59,0.77,31.81,34.82,2.98,26.67,30.91,1,1,0,0,1,0
95.61,95.63,0.0,0.0,76.71,0.96,32.2,35.33,2.98,27.16,31.3,1,1,0,0,1,0
94.98,94.99,0.0,0.0,61.48,1.31,34.65,35.67,2.98,30.33,33.75,1,1,0,0,1,0
93.48,93.5,0.0,0.0,63.44,1.65,35.46,36.46,2.98,31.12,34.56,1,1,0,0,1,0
93.1,93.12,0.0,0.0,0.0,2.14,39.89,36.67,2.98,28.59,29.68,1,1,0,0,0,0
93.37,93.38,0.0,35.8,0.0,2.36,39.45,36.52,2.98,21.51,29.17,1,1,0,1,0,0
93.28,93.3,0.0,35.89,0.0,2.59,39.57,36.57,2.98,21.8,30.36,1,1,0,1,0,0
93.83,93.84,0.0,35.23,0.0,2.81,39.33,36.28,2.98,21.61,30.36,1,1,0,1,0,0
91.94,91.96,0.0,35.85,0.0,2.98,40.44,37.28,2.98,22.49,25.17,1,1,0,1,0,0
91.18,91.19,0.0,35.51,0.0,3.24,40.95,37.68,2.98,23.13,24.43,1,1,0,1,0,0
90.83,90.85,0.0,0.0,0.0,3.52,41.58,37.86,2.98,30.35,23.76,1,1,0,0,0,0
88.34,88.36,0.0,0.0,0.0,4.01,43.56,39.16,2.98,34.84,22.85,1,1,0,0,0,0
94.98,95.0,0.0,0.0,111.65,4.26,28.81,35.66,2.98,28.79,27.91,1,1,0,0,1,0
95.27,95.29,0.0,0.0,100.91,4.17,30.24,35.51,2.98,28.67,29.34,1,1,0,0,1,0
95.71,95.73,0.0,35.89,96.06,4.02,30.44,35.28,2.98,21.51,29.54,1,1,0,1,1,0
95.73,95.75,0.0,35.74,93.52,3.83,30.73,35.26,2.98,21.67,29.83,1,1,0,1,1,0
96.84,96.86,0.0,35.48,87.93,3.66,30.79,34.67,2.98,21.04,29.89,1,1,0,1,1,0
96.2,96.22,0.0,35.39,87.46,3.43,31.16,35.02,2.98,21.39,30.26,1,1,0,1,1,0
96.99,97.01,0.0,35.61,82.72,3.27,31.28,34.59,2.98,20.78,30.38,1,1,0,1,1,0
96.82,96.84,0.0,35.64,81.06,3.08,31.52,34.68,2.98,20.7,30.62,1,1,0,1,1,0
97.05,97.07,0.0,35.07,84.58,2.9,30.89,34.56,2.97,20.7,29.99,1,1,0,1,1,0
96.49,96.5,0.0,0.0,91.42,2.9,30.46,34.86,2.98,27.67,29.56,1,1,0,0,1,0
96.14,96.15,0.0,35.5,90.81,2.76,30.53,35.05,2.98,21.34,29.63,1,1,0,1,1,0
95.91,95.93,0.0,34.89,90.85,2.67,30.61,35.17,2.98,21.6,29.71,1,1,0,1,1,0
94.33,94.34,0.0,36.52,69.97,2.7,34.17,36.01,2.98,27.71,33.27,1,1,0,1,1,0
94.65,94.67,0.0,36.27,83.18,2.86,32.45,35.84,2.98,27.69,31.55,1,1,0,1,1,0
94.09,94.11,0.0,0.0,83.41,3.07,32.83,36.14,2.98,28.53,31.93,1,1,0,0,1,0
93.36,93.38,0.0,0.0,65.87,3.27,35.38,36.53,2.98,28.94,34.48,1,1,0,0,1,0
89.69,89.71,0.0,0.0,0.0,3.59,42.27,38.46,2.98,30.79,31.69,1,1,0,0,0,0
89.21,89.22,0.0,0.0,0.0,4.0,42.67,38.71,2.98,31.33,29.4,1,1,0,0,0,0
89.33,89.35,0.0,0.0,0.0,4.48,43.05,38.65,2.98,34.6,28.86,1,1,0,0,0,0
113.07,0.0,0.0,36.1,0.0,4.46,38.28,25.72,2.99,22.0,28.35,1,0,0,1,0,0
112.49,0.0,0.0,35.82,0.0,4.31,38.48,26.05,2.99,22.29,25.08,1,0,0,1,0,0
111.99,0.0,0.0,36.1,0.0,4.23,38.65,26.33,2.99,22.37,24.25,1,0,0,1,0,0
112.73,0.0,0.0,35.57,0.0,4.2,38.35,25.92,2.99,22.47,23.51,1,0,0,1,0,0
113.06,0.0,0.0,35.68,0.0,4.11,38.18,25.73,2.99,22.17,22.76,1,0,0,1,0,0
118.67,0.0,0.0,34.37,91.89,3.81,27.93,22.52,2.99,19.78,27.03,1,0,0,1,1,0
117.39,0.0,0.0,0.0,89.38,3.38,29.15,23.26,2.99,26.72,28.25,1,0,0,0,1,0
116.28,0.0,0.0,0.0,91.09,3.04,29.65,23.89,2.99,29.91,28.75,1,0,0,0,1,0
116.54,0.0,0.0,0.0,87.81,2.85,29.9,23.74,2.99,29.75,29.0,1,0,0,0,1,0
118.33,0.0,0.0,0.0,78.99,2.59,29.77,22.71,2.99,25.99,28.87,1,0,0,0,1,0
120.21,0.0,0.0,34.71,68.56,2.21,29.6,21.62,2.99,18.31,28.7,1,0,0,1,1,0
121.2,0.0,0.0,34.69,62.45,1.78,29.61,21.05,2.99,17.7,28.71,1,0,0,1,1,0
121.3,0.0,0.0,34.5,60.51,1.35,29.68,20.99,2.99,17.71,28.78,1,0,0,1,1,0
99.03,99.05,0.0,34.85,81.37,0.97,29.56,33.49,2.97,18.98,28.66,1,1,0,1,1,0
97.34,97.36,0.0,35.58,85.97,2.84,30.53,34.4,2.97,20.54,29.63,1,1,0,1,1,0
96.06,96.08,0.0,35.33,90.24,2.65,30.6,35.09,2.98,21.35,29.7,1,1,0,1,1,0
96.09,96.1,0.0,34.84,89.44,2.58,30.67,35.07,2.98,21.48,29.77,1,1,0,1,1,0
95.52,95.53,0.0,36.42,91.25,2.57,30.81,35.38,2.98,27.16,29.91,1,1,0,1,1,0
94.0,94.02,0.0,36.09,69.6,2.7,34.41,36.19,2.98,27.92,33.51,1,1,0,1,1,0
94.11,94.13,0.0,0.0,66.08,2.95,34.83,36.13,2.98,28.49,33.93,1,1,0,0,1,0
94.74,94.75,0.0,0.0,79.18,3.09,32.99,35.8,2.98,28.34,32.09,1,1,0,0,1,0
94.34,94.36,0.0,0.0,79.17,3.22,33.27,36.01,2.98,28.73,32.37,1,1,0,0,1,0
91.99,92.0,0.0,0.0,0.0,3.55,41.24,37.25,2.98,32.99,31.61,1,1,0,0,0,0
91.15,91.16,0.0,39.09,0.0,3.93,41.43,37.7,2.98,29.27,31.61,1,1,0,1,0,0
92.37,92.39,0.0,36.21,0.0,4.12,40.52,37.05,2.98,22.4,29.4,1,1,0,1,0,0
90.95,90.97,0.0,36.47,0.0,4.28,41.35,37.8,2.98,23.13,28.89,1,1,0,1,0,0
111.76,0.0,0.0,35.57,0.0,4.5,38.85,26.46,2.99,22.78,25.35,1,0,0,1,0,0
112.22,0.0,0.0,35.81,0.0,4.46,38.66,26.2,2.99,22.79,24.61,1,0,0,1,0,0
112.91,0.0,0.0,35.31,0.0,4.38,38.33,25.81,2.99,22.42,23.89,1,0,0,1,0,0
112.19,0.0,0.0,0.0,0.0,4.26,38.7,26.22,2.99,29.28,23.06,1,0,0,0,0,0
116.63,0.0,0.0,0.0,99.82,4.22,28.28,23.69,2.99,27.23,27.38,1,0,0,0,1,0
114.87,0.0,0.0,0.0,95.95,3.93,29.94,24.7,2.99,30.81,29.04,1,0,0,0,1,0
117.38,0.0,0.0,0.0,85.15,3.7,29.72,23.26,2.99,26.6,28.82,1,0,0,0,1,0
119.67,0.0,0.0,34.93,73.59,3.31,29.51,21.94,2.99,18.62,28.61,1,0,0,1,1,0
118.75,0.0,0.0,35.4,57.62,2.84,31.63,22.47,2.99,19.02,30.73,1,0,0,1,1,0
120.15,0.0,0.0,34.95,65.35,2.44,30.01,21.66,2.99,18.27,29.11,1,0,0,1,1,0
120.64,0.0,0.0,34.81,61.52,2.0,30.05,21.37,2.99,18.05,29.15,1,0,0,1,1,0
120.88,0.0,0.0,34.28,64.35,1.58,29.57,21.24,2.99,17.9,28.67,1,0,0,1,1,0
95.97,95.99,0.0,0.0,89.2,2.76,30.93,35.13,2.98,27.81,30.03,1,1,0,0,1,0
95.55,95.57,0.0,0.0,90.37,2.8,31.02,35.36,2.98,28.05,30.12,1,1,0,0,1,0
94.92,94.93,0.0,0.0,93.4,2.94,31.2,35.7,2.98,31.01,30.3,1,1,0,0,1,0
93.25,93.27,0.0,0.0,73.1,3.16,34.87,36.59,2.98,31.9,33.97,1,1,0,0,1,0
93.19,93.21,0.0,0.0,68.75,3.4,35.2,36.62,2.98,29.14,34.3,1,1,0,0,1,0
94.97,94.99,0.0,35.27,77.52,3.48,33.09,35.67,2.98,21.95,32.19,1,1,0,1,1,0
94.73,94.74,0.0,35.33,76.36,3.43,33.32,35.8,2.98,22.19,32.42,1,1,0,1,1,0
90.28,90.29,0.0,37.72,0.0,3.71,41.9,38.15,2.98,29.83,31.44,1,1,0,1,0,0
90.22,90.23,0.0,37.72,0.0,4.07,42.02,38.18,2.98,30.02,31.44,1,1,0,1,0,0
90.55,90.57,0.0,0.0,0.0,4.39,41.95,38.01,2.98,30.63,29.1,1,1,0,0,0,0
112.47,0.0,0.0,0.0,0.0,4.5,38.68,26.06,2.99,29.14,28.59,1,0,0,0,0,0
111.96,0.0,0.0,0.0,0.0,4.52,38.88,26.35,2.99,29.35,25.19,1,0,0,0,0,0
112.53,0.0,0.0,36.24,0.0,4.53,38.54,26.03,2.99,22.4,24.4,1,0,0,1,0,0
113.64,0.0,0.0,36.1,0.0,4.42,38.01,25.4,2.99,21.91,23.61,1,0,0,1,0,0
112.76,0.0,0.0,35.74,0.0,4.24,38.35,25.9,2.99,22.49,22.93,1,0,0,1,0,0
118.62,0.0,0.0,34.65,91.27,3.95,28.06,22.55,2.99,19.81,27.16,1,0,0,1,1,0
117.27,0.0,0.0,36.72,88.65,3.49,29.29,23.32,2.99,26.04,28.39,1,0,0,1,1,0
117.32,0.0,0.0,36.46,85.97,3.14,29.56,23.3,2.99,25.99,28.66,1,0,0,1,1,0
117.22,0.0,0.0,0.0,84.04,2.83,29.83,23.35,2.99,26.57,28.93,1,0,0,0,1,0
117.71,0.0,0.0,0.0,61.79,2.58,31.98,23.07,2.99,26.3,31.08,1,0,0,0,1,0
118.87,0.0,0.0,0.0,72.16,2.29,30.21,22.4,2.99,25.69,29.31,1,0,0,0,1,0
120.94,0.0,0.0,34.84,59.9,1.94,30.03,21.2,2.99,17.88,29.13,1,0,0,1,1,0
122.18,0.0,0.0,35.07,58.97,1.5,29.34,20.48,2.99,16.98,28.44,1,0,0,1,1,0
122.15,0.0,0.0,34.41,60.55,1.04,29.14,20.5,2.99,17.09,28.24,1,0,0,1,1,0
99.07,99.09,0.0,34.7,81.17,0.83,29.52,33.47,2.97,19.03,28.62,1,1,0,1,1,0
98.61,98.63,0.0,33.9,82.89,0.7,29.51,33.72,2.97,19.58,28.61,1,1,0,1,1,0
98.18,98.2,0.0,33.81,84.26,0.62,29.52,33.95,2.97,19.84,28.62,1,1,0,1,1,0
96.38,96.4,0.0,0.0,78.87,0.73,31.4,34.92,2.98,26.81,30.5,1,1,0,0,1,0
95.28,95.29,0.0,0.0,84.97,1.05,31.64,35.51,2.98,29.92,30.74,1,1,0,0,1,0
96.08,96.1,0.0,0.0,80.85,1.37,31.73,35.08,2.98,29.79,30.83,1,1,0,0,1,0
95.32,95.34,0.0,0.0,63.2,1.61,34.06,35.48,2.98,27.43,33.16,1,1,0,0,1,0
95.75,95.77,0.0,0.0,75.36,1.83,32.49,35.25,2.98,27.3,31.59,1,1,0,0,1,0
95.79,95.81,0.0,35.69,72.51,1.93,32.64,35.23,2.98,20.65,31.74,1,1,0,1,1,0
97.3,97.32,0.0,35.75,66.18,1.98,32.63,34.42,2.97,20.2,31.73,1,1,0,1,1,0
97.09,97.11,0.0,36.7,66.3,1.9,32.79,34.54,2.97,26.14,31.89,1,1,0,1,1,0
96.44,96.46,0.0,36.95,71.32,1.96,32.58,34.88,2.98,26.38,31.68,1,1,0,1,1,0
96.96,96.98,0.0,34.29,70.2,1.95,32.35,34.61,2.98,20.39,31.45,1,1,0,1,1,0
97.53,97.55,0.0,0.0,69.95,1.89,32.18,34.3,2.97,26.67,31.28,1,1,0,0,1,0
97.12,97.14,0.0,0.0,72.4,1.92,32.12,34.52,2.97,26.9,31.22,1,1,0,0,1,0
96.86,96.88,0.0,0.0,74.39,1.98,32.04,34.66,2.98,26.97,31.14,1,1,0,0,1,0
96.25,96.27,0.0,0.0,72.65,2.06,32.6,34.99,2.98,27.29,31.7,1,1,0,0,1,0
95.73,95.75,0.0,35.22,53.96,2.11,34.68,35.26,2.98,20.81,33.78,1,1,0,1,1,0
92.91,92.93,0.0,35.74,0.0,2.34,39.71,36.77,2.98,21.84,29.52,1,1,0,1,0,0
92.47,92.49,0.0,37.87,0.0,2.62,40.33,37.0,2.98,28.28,28.98,1,1,0,1,0,0
93.03,93.05,0.0,35.66,0.0,2.93,39.8,36.7,2.98,21.83,28.45,1,1,0,1,0,0
94.02,94.04,0.0,35.57,0.0,3.14,39.33,36.18,2.98,21.43,27.92,1,1,0,1,0,0
93.29,93.31,0.0,35.5,0.0,3.28,39.76,36.56,2.98,21.81,24.44,1,1,0,1,0,0
91.56,91.57,0.0,0.0,0.0,3.52,41.14,37.48,2.98,29.77,23.61,1,1,0,0,0,0
121.45,0.0,0.0,33.81,62.97,1.16,29.32,20.9,2.99,17.68,28.42,1,0,0,1,1,0
98.01,98.03,0.0,34.08,84.27,0.92,29.72,34.04,2.97,20.08,28.82,1,1,0,1,1,0
97.51,97.53,0.0,0.0,86.72,0.88,29.77,34.31,2.97,26.23,28.87,1,1,0,0,1,0
96.75,96.76,0.0,0.0,89.47,0.99,29.9,34.72,2.98,26.74,29.0,1,1,0,0,1,0
94.21,94.23,0.0,0.0,74.0,1.22,33.72,36.08,2.98,30.53,32.82,1,1,0,0,1,0
94.39,94.4,0.0,0.0,70.17,1.59,34.13,35.98,2.98,30.66,33.23,1,1,0,0,1,0
96.03,96.05,0.0,0.0,77.77,1.86,32.05,35.11,2.98,27.23,31.15,1,1,0,0,1,0
95.93,95.95,0.0,35.07,75.7,1.98,32.22,35.16,2.98,21.04,31.32,1,1,0,1,1,0
95.75,95.77,0.0,35.64,74.71,2.01,32.44,35.26,2.98,20.73,31.54,1,1,0,1,1,0
97.48,97.5,0.0,35.67,67.56,2.06,32.42,34.33,2.97,20.18,31.52,1,1,0,1,1,0
97.34,97.36,0.0,37.32,67.23,1.95,32.58,34.4,2.97,25.99,31.68,1,1,0,1,1,0
96.51,96.53,0.0,37.09,72.87,1.98,32.37,34.85,2.98,26.34,31.47,1,1,0,1,1,0
97.64,97.66,0.0,34.31,61.73,1.99,32.94,34.24,2.97,20.04,32.04,1,1,0,1,1,0
96.57,96.59,0.0,0.0,71.43,1.9,32.5,34.81,2.98,26.9,31.6,1,1,0,0,1,0
96.95,96.97,0.0,0.0,71.39,2.0,32.34,34.61,2.98,26.82,31.44,1,1,0,0,1,0
96.28,96.3,0.0,0.0,75.02,2.06,32.31,34.97,2.98,27.25,31.41,1,1,0,0,1,0
96.42,96.44,0.0,0.0,70.7,2.17,32.77,34.9,2.98,27.18,31.87,1,1,0,0,1,0
97.07,97.09,0.0,35.26,66.18,2.16,32.82,34.54,2.97,20.48,31.92,1,1,0,1,1,0
93.75,93.77,0.0,35.58,0.0,2.19,39.2,36.32,2.98,21.51,31.69,1,1,0,1,0,0
92.96,92.97,0.0,35.81,0.0,2.41,39.7,36.74,2.98,21.87,29.71,1,1,0,1,0,0
94.09,94.11,0.0,35.37,0.0,2.65,39.14,36.14,2.98,21.38,29.18,1,1,0,1,0,0
94.25,94.26,0.0,35.51,0.0,2.82,39.11,36.06,2.98,21.36,28.64,1,1,0,1,0,0
93.54,93.56,0.0,35.62,0.0,2.97,39.54,36.43,2.98,21.7,25.09,1,1,0,1,0,0
92.36,92.38,0.0,0.0,0.0,3.18,40.59,37.06,2.98,29.41,24.32,1,1,0,0,0,0
97.96,97.98,0.0,34.79,84.43,0.85,29.69,34.07,2.97,19.64,28.79,1,1,0,1,1,0
97.67,97.69,0.0,34.13,85.23,0.8,29.72,34.22,2.97,20.06,28.82,1,1,0,1,1,0
97.54,97.56,0.0,33.94,85.37,0.79,29.76,34.3,2.97,20.2,28.86,1,1,0,1,1,0
95.62,95.64,0.0,0.0,87.48,0.81,31.04,35.32,2.98,29.64,30.14,1,1,0,0,1,0
94.09,94.11,0.0,0.0,72.63,1.15,33.94,36.14,2.98,30.56,33.04,1,1,0,0,1,0
