DATETIME,L_T1,L_T2,L_T3,L_T4,L_T5,L_T6,L_T7,F_PU1,S_PU1,F_PU2,S_PU2,F_PU3,S_PU3,F_PU4,S_PU4,F_PU5,S_PU5,F_PU6,S_PU6,F_PU7,S_PU7,F_PU8,S_PU8,F_PU9,S_PU9,F_PU10,S_PU10,F_PU11,S_PU11,F_V2,S_V2,P_J280,P_J269,P_J300,P_J256,P_J289,P_J415,P_J302,P_J306,P_J307,P_J317,P_J14,P_J422,ATT_FLAG
2016-05-19 04:00:00,2.7452911813643928,2.7436439267886854,3.6866888519134773,2.908519134775374,3.6172712146422628,5.5,2.5446256239600666,93.56579034941764,1.0,93.57826955074876,1.0,0.0,0.0,34.19728785357737,1.0,0.0,0.0,0.0,0.0,48.11579034941764,1.0,35.23024958402662,1.0,0.0,0.0,30.905790349417636,1.0,0.0,0.0,0.0,0.0,2.98,36.419584026622296,22.635790349417636,86.07948419301165,22.695790349417635,83.61437603993345,21.67198003327787,83.23900166389352,21.554459234608984,68.5767554076539,39.45462562396006,24.390831946755405,-999.0
2016-05-19 05:00:00,2.7450582362728784,2.742728785357737,3.6873377703826953,2.907703826955075,3.6174542429284524,5.5,2.5449251247920133,93.56515806988352,1.0,93.57765391014975,1.0,0.0,0.0,34.195457570715476,1.0,0.0,0.0,0.0,0.0,48.11515806988353,1.0,35.23004991680532,1.0,0.0,0.0,30.905158069883527,1.0,0.0,0.0,0.0,0.0,2.98,36.419916805324455,22.635158069883527,86.08189683860233,22.695158069883526,83.6148752079867,21.672396006655575,83.2398003327787,21.554891846921794,68.57935108153077,39.45492512479201,24.39016638935108,-999.0
2016-05-19 06:00:00,2.7448252911813644,2.741813643926789,3.6879866888519133,2.906888519134775,3.617637271214642,5.5,2.54522462562396,93.56452579034942,1.0,93.57703826955075,1.0,0.0,0.0,34.19362728785357,1.0,0.0,0.0,0.0,0.0,48.11452579034942,1.0,35.229850249584025,1.0,0.0,0.0,30.904525790349417,1.0,0.0,0.0,0.0,0.0,2.98,36.42024958402662,22.634525790349418,86.08430948419301,22.694525790349417,83.61537437603994,21.672811980033277,83.2405990016639,21.55532445923461,68.58194675540766,39.455224625623956,24.389500831946755,-999.0
2016-05-19 07:00:00,2.74459234608985,2.74089850249584,3.6886356073211313,2.906073211314476,3.6178202995008317,5.5,2.545524126455907,93.5638935108153,1.0,93.57642262895175,1.0,0.0,0.0,34.19179700499168,1.0,0.0,0.0,0.0,0.0,48.11389351081531,1.0,35.22965058236273,1.0,0.0,0.0,30.90389351081531,1.0,0.0,0.0,0.0,0.0,2.98,36.42058236272879,22.63389351081531,86.0867221297837,22.693893510815307,83.61587354409319,21.673227953410983,83.24139767054909,21.55575707154742,68.58454242928453,39.455524126455906,24.388835274542426,-999.0
2016-05-19 08:00:00,2.744359400998336,2.739983361064892,3.6892845257903493,2.905257903494176,3.6180033277870214,5.5,2.5458236272878536,93.56326123128119,1.0,93.57580698835275,1.0,0.0,0.0,34.18996672212978,1.0,0.0,0.0,0.0,0.0,48.1132612312812,1.0,35.22945091514143,1.0,0.0,0.0,30.9032612312812,1.0,0.0,0.0,0.0,0.0,2.98,36.420915141430946,22.6332612312812,86.08913477537438,22.6932612312812,83.61637271214643,21.673643926788685,83.24219633943427,21.556189683860232,68.5871381031614,39.45582362728785,24.3881697171381,-999.0
2016-05-19 09:00:00,2.7441264559068217,2.7390682196339435,3.6899334442595673,2.904442595673877,3.618186356073211,5.5,2.5461231281198002,93.56262895174709,1.0,93.57519134775374,1.0,0.0,0.0,34.188136439267886,1.0,0.0,0.0,0.0,0.0,48.11262895174709,1.0,35.22925124792013,1.0,0.0,0.0,30.90262895174709,1.0,0.0,0.0,0.0,0.0,2.98,36.42124792013311,22.63262895174709,86.09154742096506,22.69262895174709,83.61687188019967,21.674059900166387,83.24299500831947,21.556622296173042,68.58973377703826,39.4561231281198,24.387504159733776,-999.0
2016-05-19 10:00:00,2.7438935108153077,2.738153078202995,3.6905823627287853,2.903627287853577,3.618369384359401,5.5,2.5464226289517473,93.56199667221297,1.0,93.57457570715474,1.0,0.0,0.0,34.18630615640599,1.0,0.0,0.0,0.0,0.0,48.11199667221298,1.0,35.22905158069884,1.0,0.0,0.0,30.901996672212977,1.0,0.0,0.0,0.0,0.0,2.98,36.42158069883527,22.631996672212978,86.09396006655574,22.691996672212976,83.61737104825292,21.674475873544093,83.24379367720466,21.557054908485856,68.59232945091514,39.45642262895174,24.38683860232945,-999.0
2016-05-19 11:00:00,2.7436605657237934,2.7372379367720465,3.6912312811980033,2.902811980033278,3.618552412645591,5.5,2.546722129783694,93.56136439267887,1.0,93.57396006655574,1.0,0.0,0.0,34.184475873544095,1.0,0.0,0.0,0.0,0.0,48.111364392678865,1.0,35.228851913477534,1.0,0.0,0.0,30.901364392678868,1.0,0.0,0.0,0.0,0.0,2.98,36.42191347753744,22.63136439267887,86.09637271214642,22.691364392678867,83.61787021630616,21.674891846921795,83.24459234608985,21.557487520798666,68.59492512479201,39.45672212978369,24.386173044925123,-999.0
2016-05-19 12:00:00,2.7434276206322794,2.7363227953410982,3.6918801996672213,2.901996672212978,3.6187354409317805,5.5,2.5470216306156406,93.56073211314475,1.0,93.57334442595673,1.0,0.0,0.0,34.18264559068219,1.0,0.0,0.0,0.0,0.0,48.110732113144756,1.0,35.22865224625624,1.0,0.0,0.0,30.90073211314476,1.0,0.0,0.0,0.0,0.0,2.98,36.422246256239596,22.63073211314476,86.0987853577371,22.690732113144758,83.61836938435941,21.6753078202995,83.24539101497504,21.55792013311148,68.59752079866888,39.45702163061564,24.385507487520798,-999.0
2016-05-19 13:00:00,2.7431946755407655,2.7354076539101495,3.6925291181364392,2.901181364392679,3.61891846921797,5.5,2.547321131447587,93.56009983361065,1.0,93.57272878535774,1.0,0.0,0.0,34.180815307820296,1.0,0.0,0.0,0.0,0.0,48.11009983361065,1.0,35.22845257903494,1.0,0.0,0.0,30.90009983361065,1.0,0.0,0.0,0.0,0.0,2.98,36.42257903494176,22.63009983361065,86.10119800332778,22.69009983361065,83.61886855241265,21.675723793677204,83.24618968386024,21.55835274542429,68.60011647254575,39.457321131447586,24.384841930116472,-999.0
2016-05-19 14:00:00,2.742961730449251,2.734492512479201,3.6931780366056572,2.9003660565723792,3.6191014975041598,5.5,2.5476206322795343,93.55946755407653,1.0,93.57211314475873,1.0,0.0,0.0,34.1789850249584,1.0,0.0,0.0,0.0,0.0,48.10946755407654,1.0,35.22825291181364,1.0,0.0,0.0,30.89946755407654,1.0,0.0,0.0,0.0,0.0,2.98,36.42291181364393,22.62946755407654,86.10361064891846,22.68946755407654,83.6193677204659,21.67613976705491,83.24698835274543,21.558785357737104,68.60271214642263,39.457620632279536,24.384176372712144,-999.0
2016-05-19 15:00:00,2.742728785357737,2.733577371048253,3.6938269550748752,2.8995507487520795,3.6192845257903494,5.5,2.547920133111481,93.55883527454243,1.0,93.57149750415974,1.0,0.0,0.0,34.177154742096505,1.0,0.0,0.0,0.0,0.0,48.10883527454243,1.0,35.228053244592346,1.0,0.0,0.0,30.898835274542428,1.0,0.0,0.0,0.0,0.0,2.98,36.42324459234609,22.62883527454243,86.10602329450916,22.688835274542427,83.61986688851914,21.67655574043261,83.24778702163061,21.559217970049914,68.6053078202995,39.45792013311148,24.38351081530782,-999.0
2016-05-19 16:00:00,2.7424958402662227,2.732662229617304,3.6944758735440932,2.8987354409317803,3.619467554076539,5.5,2.5482196339434275,93.55820299500832,1.0,93.57088186356073,1.0,0.0,0.0,34.17532445923461,1.0,0.0,0.0,0.0,0.0,48.10820299500832,1.0,35.22785357737105,1.0,0.0,0.0,30.89820299500832,1.0,0.0,0.0,0.0,0.0,2.98,36.42357737104825,22.62820299500832,86.10843594009984,22.688202995008318,83.62036605657238,21.676971713810314,83.24858569051581,21.55965058236273,68.60790349417637,39.45821963394343,24.382845257903494,-999.0
2016-05-19 17:00:00,2.742262895174709,2.731747088186356,3.6951247920133112,2.8979201331114806,3.6196505823627287,5.5,2.5485191347753746,93.55757071547421,1.0,93.57026622296173,1.0,0.0,0.0,34.173494176372714,1.0,0.0,0.0,0.0,0.0,48.10757071547421,1.0,35.22765391014975,1.0,0.0,0.0,30.89757071547421,1.0,0.0,0.0,0.0,0.0,2.98,36.42391014975041,22.62757071547421,86.11084858569052,22.68757071547421,83.62086522462563,21.67738768718802,83.249384359401,21.56008319467554,68.61049916805324,39.45851913477537,24.382179700499165,-999.0
2016-05-19 18:00:00,2.7420299500831944,2.7308319467554076,3.695773710482529,2.8971048252911813,3.6198336106489184,5.5,2.5488186356073212,93.5569384359401,1.0,93.56965058236273,1.0,0.0,0.0,34.17166389351081,1.0,0.0,0.0,0.0,0.0,48.1069384359401,1.0,35.22745424292845,1.0,0.0,0.0,30.8969384359401,1.0,0.0,0.0,0.0,0.0,2.98,36.42424292845258,22.6269384359401,86.1132612312812,22.6869384359401,83.62136439267887,21.677803660565722,83.25018302828619,21.560515806988352,68.61309484193012,39.45881863560732,24.38151414309484,-999.0
2016-05-19 19:00:00,2.7417970049916804,2.7299168053244594,3.696422628951747,2.8962895174708816,3.620016638935108,5.5,2.549118136439268,93.55630615640598,1.0,93.56903494176373,1.0,0.0,0.0,34.169833610648915,1.0,0.0,0.0,0.0,0.0,48.10630615640599,1.0,35.22725457570716,1.0,0.0,0.0,30.89630615640599,1.0,0.0,0.0,0.0,0.0,2.98,36.42457570715474,22.62630615640599,86.11567387687188,22.68630615640599,83.62186356073212,21.678219633943428,83.25098169717138,21.560948419301162,68.61569051580699,39.459118136439265,24.380848585690515,-999.0
2016-05-19 20:00:00,2.7415640599001665,2.7290016638935106,3.6970715474209648,2.8954742096505823,3.6201996672212977,5.5,2.5494176372712145,93.55567387687188,1.0,93.56841930116472,1.0,0.0,0.0,34.16800332778702,1.0,0.0,0.0,0.0,0.0,48.10567387687188,1.0,35.227054908485854,1.0,0.0,0.0,30.895673876871882,1.0,0.0,0.0,0.0,0.0,2.98,36.4249084858569,22.625673876871883,86.11808652246256,22.68567387687188,83.62236272878536,21.67863560732113,83.25178036605658,21.561381031613976,68.61828618968386,39.459417637271216,24.38018302828619,-999.0
2016-05-19 21:00:00,2.741331114808652,2.7280865224625623,3.6977204658901828,2.8946589018302826,3.6203826955074874,5.5,2.5497171381031616,93.55504159733776,1.0,93.56780366056573,1.0,0.0,0.0,34.166173044925124,1.0,0.0,0.0,0.0,0.0,48.105041597337774,1.0,35.22685524126456,1.0,0.0,0.0,30.89504159733777,1.0,0.0,0.0,0.0,0.0,2.98,36.42524126455907,22.62504159733777,86.12049916805324,22.68504159733777,83.62286189683861,21.679051580698836,83.25257903494176,21.561813643926786,68.62088186356073,39.45971713810316,24.37951747088186,-999.0
2016-05-19 22:00:00,2.741098169717138,2.727171381031614,3.6983693843594008,2.8938435940099834,3.620565723793677,5.5,2.550016638935108,93.55440931780366,1.0,93.56718801996672,1.0,0.0,0.0,34.16434276206323,1.0,0.0,0.0,0.0,0.0,48.10440931780366,1.0,35.22665557404326,1.0,0.0,0.0,30.89440931780366,1.0,0.0,0.0,0.0,0.0,2.98,36.42557404326123,22.62440931780366,86.12291181364392,22.68440931780366,83.62336106489185,21.67946755407654,83.25337770382696,21.5622462562396,68.62347753743761,39.46001663893511,24.378851913477536,-999.0
2016-05-19 23:00:00,2.7408652246256238,2.7262562396006653,3.6990183028286188,2.8930282861896837,3.6207487520798667,5.5,2.550316139767055,93.55377703826954,1.0,93.56657237936773,1.0,0.0,0.0,34.16251247920133,1.0,0.0,0.0,0.0,0.0,48.10377703826955,1.0,35.22645590682196,1.0,0.0,0.0,30.89377703826955,1.0,0.0,0.0,0.0,0.0,2.98,36.425906821963395,22.62377703826955,86.1253244592346,22.68377703826955,83.62386023294509,21.679883527454244,83.25417637271215,21.56267886855241,68.62607321131448,39.46031613976705,24.37818635607321,-999.0
2016-05-20 00:00:00,2.74063227953411,2.725341098169717,3.6996672212978368,2.8922129783693844,3.6209317803660563,5.5,2.550615640599002,93.55314475873544,1.0,93.56595673876872,1.0,0.0,0.0,34.16068219633943,1.0,0.0,0.0,0.0,0.0,48.10314475873544,1.0,35.226256239600666,1.0,0.0,0.0,30.893144758735442,1.0,0.0,0.0,0.0,0.0,2.98,36.426239600665554,22.623144758735442,86.12773710482529,22.68314475873544,83.62435940099834,21.680299500831946,83.25497504159733,21.563111480865224,68.62866888519135,39.460615640599,24.377520798668883,-999.0
2016-05-20 01:00:00,2.7403993344425954,2.7244259567387688,3.7003161397670548,2.8913976705490847,3.621114808652246,5.5,2.5509151414309486,93.55251247920133,1.0,93.56534109816971,1.0,0.0,0.0,34.158851913477534,1.0,0.0,0.0,0.0,0.0,48.10251247920133,1.0,35.22605657237936,1.0,0.0,0.0,30.892512479201333,1.0,0.0,0.0,0.0,0.0,2.98,36.42657237936772,22.622512479201333,86.13014975041597,22.682512479201332,83.62485856905158,21.68071547420965,83.25577371048253,21.563544093178034,68.63126455906821,39.460915141430945,24.376855241264558,-999.0
2016-05-20 02:00:00,2.7401663893510815,2.7235108153078205,3.7009650582362728,2.890582362728785,3.621297836938436,5.5,2.551214642262895,93.55188019966722,1.0,93.56472545757072,1.0,0.0,0.0,34.15702163061564,1.0,0.0,0.0,0.0,0.0,48.10188019966722,1.0,35.22585690515807,1.0,0.0,0.0,30.89188019966722,1.0,0.0,0.0,0.0,0.0,2.98,36.42690515806988,22.62188019966722,86.13256239600666,22.68188019966722,83.62535773710484,21.681131447587354,83.25657237936773,21.563976705490848,68.6338602329451,39.461214642262895,24.376189683860233,-999.0
2016-05-20 03:00:00,2.739933444259567,2.7225956738768717,3.7016139767054907,2.8897670549084857,3.6214808652246258,5.5,2.551514143094842,93.55124792013311,1.0,93.56410981697171,1.0,0.0,0.0,34.15519134775374,1.0,0.0,0.0,0.0,0.0,48.10124792013311,1.0,35.22565723793677,1.0,0.0,0.0,30.89124792013311,1.0,0.0,0.0,0.0,0.0,2.98,36.427237936772045,22.62124792013311,86.13497504159734,22.68124792013311,83.62585690515807,21.681547420965057,83.2573710482529,21.56440931780366,68.63645590682196,39.46151414309484,24.375524126455904,-999.0
2016-05-20 04:00:00,2.739700499168053,2.7216805324459235,3.7022628951747087,2.888951747088186,3.6216638935108154,5.5,2.551813643926789,93.550615640599,1.0,93.56349417637271,1.0,0.0,0.0,34.15336106489185,1.0,0.0,0.0,0.0,0.0,48.100615640599,1.0,35.22545757071547,1.0,0.0,0.0,30.890615640599002,1.0,0.0,0.0,0.0,0.0,2.98,36.42757071547421,22.620615640599002,86.13738768718802,22.680615640599,83.62635607321133,21.681963394342763,83.2581697171381,21.564841930116472,68.63905158069883,39.46181364392679,24.37485856905158,-999.0
2016-05-20 05:00:00,2.739467554076539,2.720765391014975,3.7029118136439267,2.8881364392678868,3.621846921797005,5.5,2.5521131447587355,93.54998336106489,1.0,93.5628785357737,1.0,0.0,0.0,34.15153078202995,1.0,0.0,0.0,0.0,0.0,48.09998336106489,1.0,35.225257903494175,1.0,0.0,0.0,30.889983361064893,1.0,0.0,0.0,0.0,0.0,2.98,36.42790349417637,22.619983361064893,86.1398003327787,22.67998336106489,83.62685524126456,21.682379367720465,83.2589683860233,21.565274542429282,68.6416472545757,39.46211314475873,24.374193011647254,-999.0
2016-05-20 06:00:00,2.739234608985025,2.7198502495840264,3.7035607321131447,2.887321131447587,3.6220299500831947,5.5,2.552412645590682,93.54935108153077,1.0,93.56226289517471,1.0,0.0,0.0,34.14970049916805,1.0,0.0,0.0,0.0,0.0,48.099351081530784,1.0,35.22505823627288,1.0,0.0,0.0,30.889351081530783,1.0,0.0,0.0,0.0,0.0,2.98,36.428236272878536,22.619351081530784,86.14221297836939,22.679351081530783,83.6273544093178,21.68279534109817,83.2597670549085,21.565707154742096,68.64424292845258,39.46241264559068,24.37352745424293,-999.0
2016-05-20 07:00:00,2.739001663893511,2.718935108153078,3.7042096505823627,2.886505823627288,3.6222129783693844,5.5,2.5527121464226292,93.54871880199667,1.0,93.5616472545757,1.0,0.0,0.0,34.14787021630615,1.0,0.0,0.0,0.0,0.0,48.098718801996675,1.0,35.22485856905158,1.0,0.0,0.0,30.88871880199667,1.0,0.0,0.0,0.0,0.0,2.98,36.428569051580695,22.61871880199667,86.14462562396007,22.67871880199667,83.62785357737106,21.683211314475873,83.26056572379368,21.566139767054906,68.64683860232945,39.462712146422625,24.3728618968386,-999.0
2016-05-20 08:00:00,2.7387687188019965,2.71801996672213,3.7048585690515807,2.885690515806988,3.622396006655574,5.5,2.553011647254576,93.54808652246255,1.0,93.56103161397671,1.0,0.0,0.0,34.14603993344426,1.0,0.0,0.0,0.0,0.0,48.098086522462566,1.0,35.22465890183028,1.0,0.0,0.0,30.88808652246256,1.0,0.0,0.0,0.0,0.0,2.98,36.42890183028286,22.618086522462562,86.14703826955075,22.67808652246256,83.6283527454243,21.683627287853575,83.26136439267887,21.56657237936772,68.64943427620632,39.463011647254575,24.372196339434275,-999.0
2016-05-20 09:00:00,2.7385357737104825,2.717104825291181,3.7055074875207987,2.884875207986689,3.6225790349417637,5.5,2.5533111480865225,93.54745424292845,1.0,93.5604159733777,1.0,0.0,0.0,34.14420965058236,1.0,0.0,0.0,0.0,0.0,48.09745424292845,1.0,35.224459234608986,1.0,0.0,0.0,30.887454242928452,1.0,0.0,0.0,0.0,0.0,2.98,36.42923460898502,22.617454242928453,86.14945091514143,22.67745424292845,83.62885191347755,21.68404326123128,83.26216306156407,21.56700499168053,68.65202995008319,39.46331114808652,24.37153078202995,-999.0
2016-05-20 10:00:00,2.738302828618968,2.716189683860233,3.7061564059900167,2.884059900166389,3.6227620632279534,5.5,2.553610648918469,93.54682196339434,1.0,93.5598003327787,1.0,0.0,0.0,34.142379367720466,1.0,0.0,0.0,0.0,0.0,48.09682196339434,1.0,35.22425956738768,1.0,0.0,0.0,30.886821963394343,1.0,0.0,0.0,0.0,0.0,2.98,36.429567387687186,22.616821963394344,86.15186356073211,22.676821963394342,83.62935108153079,21.684459234608983,83.26296173044925,21.567437603993344,68.65462562396006,39.46361064891847,24.37086522462562,-999.0
2016-05-20 11:00:00,2.738069883527454,2.7152745424292846,3.7068053244592347,2.88324459234609,3.622945091514143,5.5,2.553910149750416,93.54618968386023,1.0,93.5591846921797,1.0,0.0,0.0,34.14054908485857,1.0,0.0,0.0,0.0,0.0,48.09618968386023,1.0,35.22405990016639,1.0,0.0,0.0,30.886189683860234,1.0,0.0,0.0,0.0,0.0,2.98,36.42990016638935,22.616189683860235,86.15427620632279,22.676189683860233,83.62985024958404,21.68487520798669,83.26376039933444,21.567870216306154,68.65722129783694,39.46391014975041,24.370199667221296,-999.0
2016-05-20 12:00:00,2.73783693843594,2.714359400998336,3.7074542429284523,2.88242928452579,3.6231281198003327,5.5,2.554209650582363,93.54555740432612,1.0,93.5585690515807,1.0,0.0,0.0,34.13871880199667,1.0,0.0,0.0,0.0,0.0,48.09555740432612,1.0,35.22386023294509,1.0,0.0,0.0,30.885557404326125,1.0,0.0,0.0,0.0,0.0,2.98,36.43023294509151,22.615557404326125,86.15668885191347,22.675557404326124,83.63034941763728,21.68529118136439,83.26455906821964,21.568302828618968,68.65981697171381,39.46420965058236,24.36953410981697,-999.0
2016-05-20 13:00:00,2.737603993344426,2.7134442595673876,3.7081031613976703,2.881613976705491,3.6233111480865223,5.5,2.5545091514143095,93.54492512479202,1.0,93.5579534109817,1.0,0.0,0.0,34.13688851913477,1.0,0.0,0.0,0.0,0.0,48.09492512479201,1.0,35.22366056572379,1.0,0.0,0.0,30.884925124792012,1.0,0.0,0.0,0.0,0.0,2.98,36.43056572379368,22.614925124792013,86.15910149750415,22.67492512479201,83.63084858569052,21.685707154742097,83.26535773710482,21.56873544093178,68.66241264559068,39.464509151414305,24.368868552412643,-999.0
2016-05-20 14:00:00,2.737371048252912,2.7125291181364393,3.7087520798668883,2.880798668885191,3.623494176372712,5.5,2.554808652246256,93.5442928452579,1.0,93.5573377703827,1.0,0.0,0.0,34.135058236272876,1.0,0.0,0.0,0.0,0.0,48.094292845257904,1.0,35.223460898502495,1.0,0.0,0.0,30.884292845257903,1.0,0.0,0.0,0.0,0.0,2.98,36.430898502495836,22.614292845257904,86.16151414309485,22.674292845257902,83.63134775374377,21.6861231281198,83.26615640599002,21.569168053244592,68.66500831946755,39.464808652246255,24.368202995008318,-999.0
2016-05-20 15:00:00,2.7371381031613975,2.711613976705491,3.7094009983361063,2.879983361064892,3.6236772046589016,5.5,2.555108153078203,93.5436605657238,1.0,93.5567221297837,1.0,0.0,0.0,34.13322795341098,1.0,0.0,0.0,0.0,0.0,48.093660565723795,1.0,35.2232612312812,1.0,0.0,0.0,30.883660565723794,1.0,0.0,0.0,0.0,0.0,2.98,36.431231281198,22.613660565723794,86.16392678868553,22.673660565723793,83.631846921797,21.686539101497505,83.26695507487521,21.569600665557402,68.66760399334443,39.465108153078205,24.367537437603993,-999.0
2016-05-20 16:00:00,2.7369051580698835,2.7106988352745423,3.7100499168053243,2.8791680532445922,3.6238602329450913,5.5,2.55540765391015,93.54302828618968,1.0,93.55610648918469,1.0,0.0,0.0,34.131397670549084,1.0,0.0,0.0,0.0,0.0,48.093028286189686,1.0,35.2230615640599,1.0,0.0,0.0,30.883028286189685,1.0,0.0,0.0,0.0,0.0,2.98,36.43156405990017,22.613028286189685,86.16633943427621,22.673028286189684,83.63234608985026,21.686955074875208,83.2677537437604,21.570033277870216,68.6701996672213,39.46540765391015,24.366871880199668,-999.0
2016-05-20 17:00:00,2.736672212978369,2.709783693843594,3.7106988352745423,2.8783527454242925,3.624043261231281,5.5,2.5557071547420964,93.54239600665557,1.0,93.55549084858569,1.0,0.0,0.0,34.12956738768719,1.0,0.0,0.0,0.0,0.0,48.09239600665558,1.0,35.2228618968386,1.0,0.0,0.0,30.882396006655576,1.0,0.0,0.0,0.0,0.0,2.98,36.43189683860233,22.612396006655576,86.16875207986689,22.672396006655575,83.6328452579035,21.68737104825291,83.26855241264559,21.570465890183026,68.67279534109817,39.4657071547421,24.36620632279534,-999.0
