F_PU1,F_PU2,F_PU3,F_PU8,F_V2,L_T1,P_J14,P_J269,P_J280,P_J302,P_J422,S_PU1,S_PU2,S_PU3,S_PU8,S_V2,ATTACK_FLAG
93.75,93.77,0.0,0.0,96.83,3.8,31.47,36.32,2.98,29.36,30.57,1.0,1.0,0.0,0.0,1.0,0
91.94,91.96,0.0,0.0,85.97,4.02,34.3,37.28,2.98,32.78,33.4,1.0,1.0,0.0,0.0,1.0,0
92.53,92.55,0.0,0.0,99.61,4.31,32.14,36.97,2.98,32.61,31.24,1.0,1.0,0.0,0.0,1.0,0
112.89,0.0,0.0,0.0,89.4,4.49,31.95,25.82,2.99,31.83,31.05,1.0,0.0,0.0,0.0,1.0,0
113.45,0.0,0.0,0.0,65.49,4.33,34.2,25.51,2.99,28.9,33.3,1.0,0.0,0.0,0.0,1.0,0
115.12,0.0,0.0,35.44,58.31,4.06,33.78,24.55,2.99,21.38,32.88,1.0,0.0,0.0,1.0,1.0,0
117.16,0.0,0.0,35.19,66.63,3.72,31.78,23.39,2.99,20.4,30.88,1.0,0.0,0.0,1.0,1.0,0
116.79,0.0,0.0,37.16,66.54,3.36,32.11,23.6,2.99,26.26,31.21,1.0,0.0,0.0,1.0,1.0,0
117.28,0.0,0.0,37.02,62.88,3.07,32.17,23.32,2.99,25.97,31.27,1.0,0.0,0.0,1.0,1.0,0
119.05,0.0,0.0,34.21,58.71,2.69,31.34,22.3,2.99,19.06,30.44,1.0,0.0,0.0,1.0,1.0,0
117.66,0.0,0.0,0.0,67.3,2.34,31.4,23.1,2.99,26.23,30.5,1.0,0.0,0.0,0.0,1.0,0
118.14,0.0,0.0,0.0,66.4,2.09,31.18,22.82,2.99,25.93,30.28,1.0,0.0,0.0,0.0,1.0,0
118.86,0.0,0.0,0.0,64.68,1.84,30.92,22.4,2.99,25.48,30.02,1.0,0.0,0.0,0.0,1.0,0
121.03,0.0,0.0,34.87,56.02,1.53,30.29,21.15,2.99,17.67,29.39,1.0,0.0,0.0,1.0,1.0,0
121.16,0.0,0.0,34.94,49.44,1.12,30.73,21.07,2.99,17.52,29.83,1.0,0.0,0.0,1.0,1.0,0
98.84,98.86,0.0,35.18,68.28,0.92,31.2,33.59,2.97,18.82,30.3,1.0,1.0,0.0,1.0,1.0,0
98.88,98.9,0.0,35.03,66.63,0.81,31.33,33.57,2.97,18.8,30.43,1.0,1.0,0.0,1.0,1.0,0
99.27,99.28,0.0,33.73,63.13,0.7,31.39,33.36,2.97,15.08,30.49,1.0,1.0,0.0,1.0,1.0,0
98.91,98.93,0.0,33.28,63.21,0.56,31.52,33.56,2.97,15.02,30.62,1.0,1.0,0.0,1.0,1.0,0
99.1,99.12,0.0,34.35,66.41,0.47,31.12,33.45,2.97,18.98,30.22,1.0,1.0,0.0,1.0,1.0,0
98.29,98.31,0.0,34.33,70.17,0.39,31.05,33.89,2.97,19.35,30.15,1.0,1.0,0.0,1.0,1.0,0
98.55,98.57,0.0,34.16,70.27,0.39,30.92,33.75,2.97,19.27,30.02,1.0,1.0,0.0,1.0,1.0,0
97.42,97.44,0.0,0.0,76.86,0.5,30.95,34.36,2.97,26.08,30.05,1.0,1.0,0.0,0.0,1.0,0
96.87,96.89,0.0,0.0,81.68,0.66,30.96,34.66,2.98,29.1,30.06,1.0,1.0,0.0,0.0,1.0,0
95.94,95.96,0.0,0.0,80.18,0.92,31.8,35.15,2.98,29.62,30.9,1.0,1.0,0.0,0.0,1.0,0
95.12,95.14,0.0,0.0,62.4,1.23,34.17,35.59,2.98,27.32,33.27,1.0,1.0,0.0,0.0,1.0,0
96.05,96.06,0.0,34.76,54.87,1.42,34.19,35.1,2.98,20.51,33.29,1.0,1.0,0.0,1.0,1.0,0
96.29,96.31,0.0,34.35,67.59,1.5,32.78,34.96,2.98,20.76,31.88,1.0,1.0,0.0,1.0,1.0,0
97.18,97.2,0.0,36.97,64.18,1.59,32.85,34.49,2.97,25.88,31.95,1.0,1.0,0.0,1.0,1.0,0
92.82,92.84,0.0,37.44,0.0,1.74,39.9,36.81,2.98,27.81,31.64,1.0,1.0,0.0,1.0,0.0,0
93.0,93.02,0.0,0.0,0.0,2.0,39.9,36.72,2.98,28.44,29.72,1.0,1.0,0.0,0.0,0.0,0
92.65,92.67,0.0,0.0,0.0,2.34,40.21,36.91,2.98,28.82,29.21,1.0,1.0,0.0,0.0,0.0,0
92.9,92.92,0.0,0.0,0.0,2.69,40.14,36.77,2.98,28.85,25.76,1.0,1.0,0.0,0.0,0.0,0
91.45,91.46,0.0,0.0,0.0,3.0,41.09,37.54,2.98,29.8,25.03,1.0,1.0,0.0,0.0,0.0,0
92.22,92.24,0.0,36.76,0.0,3.33,40.37,37.13,2.98,22.51,24.42,1.0,1.0,0.0,1.0,0.0,0
92.29,92.31,0.0,35.89,0.0,3.55,40.41,37.09,2.98,22.78,23.46,1.0,1.0,0.0,1.0,0.0,0
90.46,90.47,0.0,38.41,0.0,3.8,41.81,38.06,2.98,29.67,22.7,1.0,1.0,0.0,1.0,0.0,0
96.34,96.36,0.0,35.12,98.39,3.91,29.7,34.94,2.98,21.31,28.8,1.0,1.0,0.0,1.0,1.0,0
95.95,95.97,0.0,35.04,96.87,3.69,30.09,35.15,2.98,21.49,29.19,1.0,1.0,0.0,1.0,1.0,0
96.13,96.15,0.0,35.12,93.8,3.51,30.36,35.05,2.98,21.34,29.46,1.0,1.0,0.0,1.0,1.0,0
96.29,96.31,0.0,0.0,92.09,3.42,30.68,34.96,2.98,28.05,29.78,1.0,1.0,0.0,0.0,1.0,0
96.06,96.08,0.0,0.0,90.26,3.35,31.01,35.09,2.98,27.99,30.11,1.0,1.0,0.0,0.0,1.0,0
96.33,96.34,0.0,0.0,87.42,3.31,31.24,34.95,2.98,27.87,30.34,1.0,1.0,0.0,0.0,1.0,0
97.41,97.43,0.0,35.76,80.8,3.22,31.26,34.37,2.97,20.35,30.36,1.0,1.0,0.0,1.0,1.0,0
97.05,97.07,0.0,35.58,86.59,2.98,30.65,34.56,2.97,20.51,29.75,1.0,1.0,0.0,1.0,1.0,0
96.54,96.56,0.0,35.5,88.24,2.8,30.66,34.83,2.98,20.91,29.76,1.0,1.0,0.0,1.0,1.0,0
97.31,97.32,0.0,34.48,84.73,2.67,30.66,34.42,2.97,20.75,29.76,1.0,1.0,0.0,1.0,1.0,0
96.23,96.25,0.0,34.6,88.27,2.5,30.72,35.0,2.98,21.34,29.82,1.0,1.0,0.0,1.0,1.0,0
95.49,95.51,0.0,34.11,83.6,2.43,31.67,35.39,2.98,21.89,30.77,1.0,1.0,0.0,1.0,1.0,0
92.65,92.67,0.0,0.0,74.07,2.66,35.03,36.9,2.98,31.9,34.13,1.0,1.0,0.0,0.0,1.0,0
93.09,93.11,0.0,0.0,69.43,3.02,35.36,36.67,2.98,31.92,34.46,1.0,1.0,0.0,0.0,1.0,0
95.57,95.59,0.0,0.0,75.64,3.3,33.05,35.35,2.98,28.18,32.15,1.0,1.0,0.0,0.0,1.0,0
94.89,94.91,0.0,0.0,76.33,3.34,33.34,35.72,2.98,28.4,32.44,1.0,1.0,0.0,0.0,1.0,0
91.59,91.61,0.0,0.0,0.0,3.73,41.19,37.46,2.98,30.23,29.47,1.0,1.0,0.0,0.0,0.0,0
90.93,90.95,0.0,38.69,0.0,3.97,41.57,37.81,2.98,29.46,30.68,1.0,1.0,0.0,1.0,0.0,0
91.35,91.37,0.0,36.15,0.0,4.29,41.13,37.59,2.98,23.01,30.68,1.0,1.0,0.0,1.0,0.0,0
90.91,90.92,0.0,36.13,0.0,4.49,41.44,37.82,2.98,23.35,25.57,1.0,1.0,0.0,1.0,0.0,0
112.12,0.0,0.0,35.56,0.0,4.47,38.7,26.26,2.99,22.69,24.67,1.0,0.0,0.0,1.0,0.0,0
111.74,0.0,0.0,35.12,0.0,4.4,38.82,26.47,2.99,22.95,24.05,1.0,0.0,0.0,1.0,0.0,0
112.21,0.0,0.0,0.0,0.0,4.44,38.76,26.21,2.99,29.37,23.23,1.0,0.0,0.0,0.0,0.0,0
116.06,0.0,0.0,0.0,102.49,4.49,28.28,24.02,2.99,27.64,27.38,1.0,0.0,0.0,0.0,1.0,0
115.72,0.0,0.0,0.0,102.87,4.18,28.53,24.21,2.99,30.5,27.63,1.0,0.0,0.0,0.0,1.0,0
115.96,0.0,0.0,0.0,90.79,3.93,29.85,24.07,2.99,27.39,28.95,1.0,0.0,0.0,0.0,1.0,0
117.13,0.0,0.0,35.45,65.14,3.58,31.92,23.41,2.99,20.07,31.02,1.0,0.0,0.0,1.0,1.0,0
119.61,0.0,0.0,35.16,70.12,3.2,29.92,21.97,2.99,18.62,29.02,1.0,0.0,0.0,1.0,1.0,0
120.41,0.0,0.0,34.52,64.84,2.73,29.96,21.51,2.99,18.29,29.06,1.0,0.0,0.0,1.0,1.0,0
119.3,0.0,0.0,34.91,67.99,2.27,30.2,22.15,2.99,18.84,29.3,1.0,0.0,0.0,1.0,1.0,0
120.71,0.0,0.0,34.86,60.0,1.88,30.15,21.34,2.99,17.89,29.25,1.0,0.0,0.0,1.0,1.0,0
121.09,0.0,0.0,34.36,63.58,1.45,29.51,21.11,2.99,17.8,28.61,1.0,0.0,0.0,1.0,1.0,0
120.46,0.0,0.0,33.98,66.95,1.04,29.46,21.48,2.99,18.44,28.56,1.0,0.0,0.0,1.0,1.0,0
98.76,98.78,0.0,33.98,81.1,0.9,29.73,33.64,2.97,19.47,28.83,1.0,1.0,0.0,1.0,1.0,0
97.44,97.46,0.0,0.0,86.87,0.86,29.79,34.35,2.97,26.3,28.89,1.0,1.0,0.0,0.0,1.0,0
96.65,96.67,0.0,0.0,83.16,0.98,30.77,34.77,2.98,26.76,29.87,1.0,1.0,0.0,0.0,1.0,0
94.95,94.97,0.0,0.0,70.18,1.25,33.69,35.68,2.98,30.26,32.79,1.0,1.0,0.0,0.0,1.0,0
94.6,94.61,0.0,0.0,68.07,1.59,34.24,35.87,2.98,30.59,33.34,1.0,1.0,0.0,0.0,1.0,0
95.95,95.97,0.0,0.0,77.2,1.81,32.15,35.15,2.98,27.2,31.25,1.0,1.0,0.0,0.0,1.0,0
96.78,96.8,0.0,0.0,72.9,1.96,32.24,34.7,2.98,26.92,31.34,1.0,1.0,0.0,0.0,1.0,0
96.74,96.76,0.0,35.65,70.68,1.94,32.39,34.72,2.98,20.37,31.49,1.0,1.0,0.0,1.0,1.0,0
97.79,97.81,0.0,35.48,65.57,1.9,32.42,34.16,2.97,19.99,31.52,1.0,1.0,0.0,1.0,1.0,0
97.23,97.25,0.0,35.34,66.2,1.8,32.59,34.46,2.97,20.22,31.69,1.0,1.0,0.0,1.0,1.0,0
96.75,96.77,0.0,36.58,64.66,1.77,33.1,34.72,2.98,26.22,32.2,1.0,1.0,0.0,1.0,1.0,0
96.49,96.51,0.0,36.57,63.86,1.87,33.36,34.86,2.98,26.37,32.46,1.0,1.0,0.0,1.0,1.0,0
93.24,93.26,0.0,35.3,0.0,2.13,39.46,36.59,2.98,21.66,26.39,1.0,1.0,0.0,1.0,0.0,0
91.88,91.9,0.0,0.0,0.0,2.51,40.71,37.31,2.98,29.26,25.55,1.0,1.0,0.0,0.0,0.0,0
90.9,90.92,0.0,0.0,0.0,2.88,41.39,37.82,2.98,30.04,24.77,1.0,1.0,0.0,0.0,0.0,0
90.13,90.14,0.0,0.0,0.0,3.27,41.95,38.23,2.98,30.62,26.79,1.0,1.0,0.0,0.0,0.0,0
89.88,89.9,0.0,38.47,0.0,3.65,42.11,38.36,2.98,29.87,26.29,1.0,1.0,0.0,1.0,0.0,0
91.82,91.84,0.0,36.08,0.0,4.01,40.79,37.34,2.98,22.7,25.8,1.0,1.0,0.0,1.0,0.0,0
92.24,92.26,0.0,36.28,0.0,4.21,40.62,37.12,2.98,22.55,25.3,1.0,1.0,0.0,1.0,0.0,0
95.75,95.77,0.0,35.73,99.47,4.18,29.97,35.26,2.98,21.54,29.07,1.0,1.0,0.0,1.0,1.0,0
96.43,96.45,0.0,35.7,94.88,3.97,30.16,34.89,2.98,21.06,29.26,1.0,1.0,0.0,1.0,1.0,0
97.42,97.44,0.0,35.22,96.99,3.73,29.21,34.36,2.97,20.54,28.31,1.0,1.0,0.0,1.0,1.0,0
97.27,97.29,0.0,35.03,96.43,3.45,29.3,34.44,2.97,20.7,28.4,1.0,1.0,0.0,1.0,1.0,0
95.7,95.72,0.0,0.0,101.31,3.29,29.62,35.28,2.98,28.11,28.72,1.0,1.0,0.0,0.0,1.0,0
95.44,95.46,0.0,0.0,100.77,3.28,29.81,35.42,2.98,28.28,28.91,1.0,1.0,0.0,0.0,1.0,0
95.14,95.16,0.0,0.0,100.44,3.29,30.01,35.58,2.98,28.4,29.11,1.0,1.0,0.0,0.0,1.0,0
94.2,94.21,0.0,35.28,75.0,3.35,33.71,36.08,2.98,22.59,32.81,1.0,1.0,0.0,1.0,1.0,0
93.13,93.15,0.0,36.66,75.02,3.46,34.51,36.65,2.98,28.57,33.61,1.0,1.0,0.0,1.0,1.0,0
94.14,94.16,0.0,36.36,86.58,3.63,32.54,36.11,2.98,28.29,31.64,1.0,1.0,0.0,1.0,1.0,0
94.42,94.43,0.0,34.56,83.47,3.7,32.72,35.97,2.98,22.46,31.82,1.0,1.0,0.0,1.0,1.0,0
94.2,94.22,0.0,0.0,64.21,3.83,35.24,36.08,2.98,28.85,34.34,1.0,1.0,0.0,0.0,1.0,0
90.27,90.29,0.0,0.0,0.0,4.06,42.04,38.16,2.98,30.78,29.72,1.0,1.0,0.0,0.0,0.0,0
90.44,90.46,0.0,0.0,0.0,4.42,42.03,38.07,2.98,30.92,29.19,1.0,1.0,0.0,0.0,0.0,0
111.4,0.0,0.0,0.0,0.0,4.56,39.33,26.67,2.99,32.52,28.71,1.0,0.0,0.0,0.0,0.0,0
112.3,0.0,0.0,35.93,0.0,4.61,38.67,26.16,2.99,22.42,25.09,1.0,0.0,0.0,1.0,0.0,0
112.78,0.0,0.0,35.89,0.0,4.51,38.43,25.89,2.99,22.21,24.38,1.0,0.0,0.0,1.0,0.0,0
113.28,0.0,0.0,35.55,0.0,4.38,38.16,25.6,2.99,21.99,23.56,1.0,0.0,0.0,1.0,0.0,0
113.18,0.0,0.0,35.31,0.0,4.22,38.16,25.66,2.99,22.17,22.84,1.0,0.0,0.0,1.0,0.0,0
118.22,0.0,0.0,34.91,93.06,3.9,28.04,22.78,2.99,19.73,27.14,1.0,0.0,0.0,1.0,1.0,0
119.38,0.0,0.0,34.23,81.02,3.44,28.84,22.11,2.99,19.14,27.94,1.0,0.0,0.0,1.0,1.0,0
117.84,0.0,0.0,0.0,84.94,3.04,29.4,22.99,2.99,26.41,28.5,1.0,0.0,0.0,0.0,1.0,0
117.85,0.0,0.0,0.0,82.5,2.71,29.65,22.99,2.99,26.36,28.75,1.0,0.0,0.0,0.0,1.0,0
117.95,0.0,0.0,0.0,62.06,2.42,31.8,22.93,2.99,26.33,30.9,1.0,0.0,0.0,0.0,1.0,0
119.67,0.0,0.0,37.0,68.73,2.15,30.07,21.94,2.99,24.45,29.17,1.0,0.0,0.0,1.0,1.0,0
120.9,0.0,0.0,35.13,60.14,1.77,30.0,21.22,2.99,17.72,29.1,1.0,0.0,0.0,1.0,1.0,0
121.89,0.0,0.0,34.5,60.01,1.35,29.39,20.65,2.99,17.25,28.49,1.0,0.0,0.0,1.0,1.0,0
98.85,98.87,0.0,34.34,80.65,0.91,29.73,33.59,2.97,19.11,28.83,1.0,1.0,0.0,1.0,1.0,0
98.64,98.66,0.0,34.61,81.44,0.79,29.7,33.7,2.97,19.11,28.8,1.0,1.0,0.0,1.0,1.0,0
98.94,98.96,0.0,34.02,80.17,0.69,29.66,33.53,2.97,19.07,28.76,1.0,1.0,0.0,1.0,1.0,0
97.82,97.84,0.0,33.79,84.23,0.59,29.68,34.14,2.97,19.91,28.78,1.0,1.0,0.0,1.0,1.0,0
95.99,96.01,0.0,0.0,67.07,0.72,33.01,35.13,2.98,26.92,32.11,1.0,1.0,0.0,0.0,1.0,0
96.34,96.36,0.0,0.0,79.5,0.96,31.41,34.94,2.98,26.99,30.51,1.0,1.0,0.0,0.0,1.0,0
96.41,96.43,0.0,0.0,79.0,1.24,31.73,34.9,2.98,29.6,30.83,1.0,1.0,0.0,0.0,1.0,0
94.77,94.79,0.0,0.0,83.34,1.49,32.28,35.78,2.98,30.36,31.38,1.0,1.0,0.0,0.0,1.0,0
96.0,96.02,0.0,0.0,58.54,1.8,34.19,35.12,2.98,27.11,33.29,1.0,1.0,0.0,0.0,1.0,0
95.88,95.9,0.0,36.04,71.58,1.92,32.68,35.18,2.98,20.33,31.78,1.0,1.0,0.0,1.0,1.0,0
97.1,97.12,0.0,35.86,66.25,1.96,32.71,34.53,2.97,19.9,31.81,1.0,1.0,0.0,1.0,1.0,0
96.74,96.75,0.0,35.48,66.14,1.89,32.87,34.73,2.98,20.12,31.97,1.0,1.0,0.0,1.0,1.0,0
92.38,92.39,0.0,35.43,0.0,1.98,39.91,37.05,2.98,21.8,26.74,1.0,1.0,0.0,1.0,0.0,0
92.04,92.06,0.0,35.17,0.0,2.27,40.19,37.23,2.98,22.21,25.89,1.0,1.0,0.0,1.0,0.0,0
93.61,93.63,0.0,34.83,0.0,2.57,39.39,36.39,2.98,22.05,25.33,1.0,1.0,0.0,1.0,0.0,0
92.45,92.47,0.0,0.0,0.0,2.77,40.44,37.01,2.98,29.23,24.39,1.0,1.0,0.0,0.0,0.0,0
91.92,91.94,0.0,0.0,0.0,3.1,40.84,37.29,2.98,29.71,23.68,1.0,1.0,0.0,0.0,0.0,0
89.89,89.91,0.0,0.0,0.0,3.46,42.49,38.35,2.98,33.89,22.87,1.0,1.0,0.0,0.0,0.0,0
95.36,95.37,0.0,0.0,101.64,3.83,30.05,35.47,2.98,31.37,29.15,1.0,1.0,0.0,0.0,1.0,0
95.8,95.82,0.0,35.54,96.74,3.74,30.2,35.23,2.98,21.45,29.3,1.0,1.0,0.0,1.0,1.0,0
96.73,96.75,0.0,35.65,91.62,3.56,30.32,34.73,2.98,20.79,29.42,1.0,1.0,0.0,1.0,1.0,0
96.23,96.24,0.0,35.8,90.55,3.35,30.7,35.0,2.98,20.99,29.8,1.0,1.0,0.0,1.0,1.0,0
97.55,97.57,0.0,35.49,84.27,3.19,30.72,34.29,2.97,20.27,29.82,1.0,1.0,0.0,1.0,1.0,0
97.24,97.26,0.0,35.57,83.01,2.96,30.99,34.45,2.97,20.4,30.09,1.0,1.0,0.0,1.0,1.0,0
96.95,96.97,0.0,35.01,88.92,2.75,30.32,34.61,2.98,20.72,29.42,1.0,1.0,0.0,1.0,1.0,0
96.76,96.78,0.0,34.75,89.03,2.59,30.36,34.71,2.98,20.81,29.46,1.0,1.0,0.0,1.0,1.0,0
95.53,95.55,0.0,0.0,93.31,2.52,30.54,35.37,2.98,27.87,29.64,1.0,1.0,0.0,0.0,1.0,0
95.37,95.39,0.0,0.0,82.08,2.62,32.13,35.46,2.98,28.08,31.23,1.0,1.0,0.0,0.0,1.0,0
93.61,93.63,0.0,0.0,72.9,2.76,34.57,36.4,2.98,31.55,33.67,1.0,1.0,0.0,0.0,1.0,0
93.53,93.55,0.0,0.0,87.81,3.05,32.84,36.44,2.98,31.63,31.94,1.0,1.0,0.0,0.0,1.0,0
93.75,93.77,0.0,0.0,85.39,3.33,33.08,36.32,2.98,31.71,32.18,1.0,1.0,0.0,0.0,1.0,0
94.78,94.8,0.0,35.45,78.41,3.46,33.06,35.77,2.98,21.89,32.16,1.0,1.0,0.0,1.0,1.0,0
91.66,91.68,0.0,35.61,0.0,3.53,40.75,37.43,2.98,22.8,31.69,1.0,1.0,0.0,1.0,0.0,0
91.34,91.36,0.0,35.95,0.0,3.78,41.0,37.6,2.98,23.2,29.76,1.0,1.0,0.0,1.0,0.0,0
91.9,91.92,0.0,35.72,0.0,4.02,40.75,37.3,2.98,22.93,29.24,1.0,1.0,0.0,1.0,0.0,0
92.08,92.09,0.0,35.98,0.0,4.21,40.71,37.21,2.98,22.85,28.7,1.0,1.0,0.0,1.0,0.0,0
89.29,89.3,0.0,0.0,0.0,4.41,42.71,38.67,2.98,31.45,25.34,1.0,1.0,0.0,0.0,0.0,0
111.29,0.0,0.0,0.0,0.0,4.62,39.4,26.73,2.99,32.59,24.5,1.0,0.0,0.0,0.0,0.0,0
111.54,0.0,0.0,0.0,0.0,4.77,39.15,26.59,2.99,29.53,23.78,1.0,0.0,0.0,0.0,0.0,0
111.08,0.0,0.0,0.0,0.0,4.82,39.37,26.85,2.99,29.78,23.04,1.0,0.0,0.0,0.0,0.0,0
117.37,0.0,0.0,35.26,96.46,4.71,28.18,23.27,2.99,20.17,27.28,1.0,0.0,0.0,1.0,1.0,0
118.24,0.0,0.0,35.14,92.16,4.23,28.19,22.76,2.99,19.85,27.29,1.0,0.0,0.0,1.0,1.0,0
118.08,0.0,0.0,35.18,83.9,3.76,29.29,22.86,2.99,19.9,28.39,1.0,0.0,0.0,1.0,1.0,0
118.68,0.0,0.0,34.32,79.41,3.31,29.43,22.51,2.99,19.7,28.53,1.0,0.0,0.0,1.0,1.0,0
116.98,0.0,0.0,37.06,65.16,2.94,32.07,23.49,2.99,26.1,31.17,1.0,0.0,0.0,1.0,1.0,0
120.08,0.0,0.0,34.27,67.23,2.65,29.88,21.7,2.99,18.45,28.98,1.0,0.0,0.0,1.0,1.0,0
119.12,0.0,0.0,0.0,70.89,2.24,30.19,22.25,2.99,25.4,29.29,1.0,0.0,0.0,0.0,1.0,0
120.71,0.0,0.0,0.0,66.71,1.91,29.68,21.33,2.99,24.46,28.78,1.0,0.0,0.0,0.0,1.0,0
120.02,0.0,0.0,0.0,76.14,1.52,28.98,21.74,2.99,24.77,28.08,1.0,0.0,0.0,0.0,1.0,0
120.33,0.0,0.0,34.7,74.17,1.1,28.75,21.55,2.99,18.16,27.85,1.0,0.0,0.0,1.0,1.0,0
98.06,98.08,0.0,35.04,69.06,0.79,31.46,34.01,2.97,19.41,30.56,1.0,1.0,0.0,1.0,1.0,0
97.46,97.48,0.0,34.7,72.1,0.76,31.39,34.34,2.97,19.87,30.49,1.0,1.0,0.0,1.0,1.0,0
96.74,96.76,0.0,34.43,54.46,0.81,33.66,34.72,2.98,20.31,32.76,1.0,1.0,0.0,1.0,1.0,0
94.25,94.27,0.0,0.0,62.7,0.93,34.89,36.05,2.98,30.45,33.99,1.0,1.0,0.0,0.0,1.0,0
94.75,94.77,0.0,0.0,75.72,1.28,33.18,35.79,2.98,30.32,32.28,1.0,1.0,0.0,0.0,1.0,0
94.02,94.04,0.0,0.0,77.26,1.61,33.54,36.18,2.98,30.78,32.64,1.0,1.0,0.0,0.0,1.0,0
91.33,91.35,0.0,0.0,0.0,2.01,40.93,37.6,2.98,29.42,40.03,1.0,1.0,0.0,0.0,1.0,0
94.68,94.7,0.0,0.0,50.54,2.43,35.92,35.83,2.98,28.12,35.02,1.0,1.0,0.0,0.0,1.0,0
96.19,96.21,0.0,36.3,51.06,2.64,34.96,35.02,2.98,20.99,34.06,1.0,1.0,0.0,1.0,1.0,0
95.44,95.46,0.0,37.6,52.1,2.7,35.38,35.42,2.98,27.06,34.48,1.0,1.0,0.0,1.0,1.0,0
96.39,96.41,0.0,35.55,70.83,2.74,32.86,34.91,2.98,20.76,31.96,1.0,1.0,0.0,1.0,1.0,0
96.09,96.11,0.0,35.19,72.7,2.65,32.76,35.07,2.98,20.93,31.86,1.0,1.0,0.0,1.0,1.0,0
96.56,96.58,0.0,34.9,71.87,2.59,32.61,34.82,2.98,20.83,31.71,1.0,1.0,0.0,1.0,1.0,0
95.51,95.53,0.0,35.55,76.18,2.5,32.57,35.38,2.98,21.09,31.67,1.0,1.0,0.0,1.0,1.0,0
95.85,95.87,0.0,34.97,65.89,2.54,33.59,35.2,2.98,21.1,32.69,1.0,1.0,0.0,1.0,1.0,0
95.53,95.55,0.0,0.0,70.6,2.59,33.41,35.37,2.98,27.82,32.51,1.0,1.0,0.0,0.0,1.0,0
94.72,94.74,0.0,0.0,52.04,2.75,35.85,35.81,2.98,28.21,34.95,1.0,1.0,0.0,0.0,1.0,0
94.76,94.78,0.0,0.0,51.92,2.93,35.9,35.78,2.98,28.4,35.0,1.0,1.0,0.0,0.0,1.0,0
93.77,93.79,0.0,0.0,52.11,3.19,36.79,36.31,2.98,31.83,35.89,1.0,1.0,0.0,0.0,1.0,0
95.57,95.59,0.0,36.1,51.41,3.36,35.51,35.35,2.98,21.12,34.61,1.0,1.0,0.0,1.0,1.0,0
92.35,92.37,0.0,36.34,0.0,3.46,40.33,37.06,2.98,22.15,29.87,1.0,1.0,0.0,1.0,0.0,0
93.38,93.39,0.0,36.13,0.0,3.67,39.84,36.52,2.98,21.82,26.26,1.0,1.0,0.0,1.0,0.0,0
93.78,93.8,0.0,35.95,0.0,3.8,39.67,36.3,2.98,21.8,25.43,1.0,1.0,0.0,1.0,0.0,0
91.76,91.78,0.0,36.05,0.0,3.9,40.8,37.38,2.98,22.83,24.66,1.0,1.0,0.0,1.0,0.0,0
98.07,98.09,0.0,34.85,70.9,1.05,31.36,34.01,2.97,19.42,30.46,1.0,1.0,0.0,1.0,1.0,0
97.67,97.69,0.0,34.86,73.02,1.0,31.28,34.22,2.97,19.92,30.38,1.0,1.0,0.0,1.0,1.0,0
97.28,97.3,0.0,34.13,71.14,0.98,31.68,34.44,2.97,20.16,30.78,1.0,1.0,0.0,1.0,1.0,0
96.37,96.39,0.0,0.0,74.15,1.02,32.05,34.92,2.98,26.91,31.15,1.0,1.0,0.0,0.0,1.0,0
94.89,94.91,0.0,0.0,79.45,1.27,32.64,35.71,2.98,30.23,31.74,1.0,1.0,0.0,0.0,1.0,0
93.37,93.39,0.0,0.0,65.22,1.64,35.34,36.52,2.98,31.15,34.44,1.0,1.0,0.0,0.0,1.0,0
88.72,88.74,0.0,0.0,0.0,2.11,42.54,38.96,2.98,30.66,31.69,1.0,1.0,0.0,0.0,0.0,0
90.53,90.54,0.0,0.0,0.0,2.62,41.55,38.02,2.98,29.99,29.47,1.0,1.0,0.0,0.0,0.0,0
92.93,92.95,0.0,36.41,0.0,3.05,39.89,36.75,2.98,22.02,28.96,1.0,1.0,0.0,1.0,0.0,0
93.62,93.64,0.0,36.27,0.0,3.25,39.58,36.39,2.98,21.72,28.44,1.0,1.0,0.0,1.0,0.0,0
93.32,93.34,0.0,36.16,0.0,3.4,39.79,36.55,2.98,22.09,25.08,1.0,1.0,0.0,1.0,0.0,0
90.15,90.17,0.0,38.57,0.0,3.62,41.94,38.22,2.98,29.72,24.42,1.0,1.0,0.0,1.0,0.0,0
90.91,90.93,0.0,35.71,0.0,3.99,41.29,37.82,2.98,23.18,23.67,1.0,1.0,0.0,1.0,0.0,0
93.16,93.18,0.0,35.53,0.0,4.24,40.15,36.63,2.98,22.37,22.81,1.0,1.0,0.0,1.0,0.0,0
95.37,95.39,0.0,34.97,110.8,4.24,28.52,35.46,2.98,22.02,27.62,1.0,1.0,0.0,1.0,1.0,0
95.35,95.37,0.0,0.0,110.21,4.13,28.79,35.47,2.98,28.73,27.89,1.0,1.0,0.0,0.0,1.0,0
94.98,95.0,0.0,0.0,100.28,4.05,30.43,35.66,2.98,28.98,29.53,1.0,1.0,0.0,0.0,1.0,0
94.25,94.26,0.0,0.0,80.73,4.03,33.38,36.06,2.98,29.14,32.48,1.0,1.0,0.0,0.0,1.0,0
95.16,95.18,0.0,37.92,93.59,4.13,31.29,35.57,2.98,28.01,30.39,1.0,1.0,0.0,1.0,1.0,0
96.01,96.03,0.0,35.88,88.04,4.03,31.37,35.11,2.98,21.4,30.47,1.0,1.0,0.0,1.0,1.0,0
